TIM	final destination 2	?
ALEX	final destination	m
BILLY	final destination	?
CARTER	final destination	?
CLEAR	final destination	f
MR. BLUDWORTH	final destination	?
TOD	final destination	?
WEINE	final destination	?
BREWER	rambo: first blood part ii	m
CO	rambo: first blood part ii	f
DE FRAVIO	rambo: first blood part ii	?
DOYLE	rambo: first blood part ii	?
KIRKHILL	rambo: first blood part ii	?
PRISONER	rambo: first blood part ii	?
RAMBO	rambo: first blood part ii	m
TECH	rambo: first blood part ii	?
TRAUTMAN	rambo: first blood part ii	m
ANNE	the fisher king	f
DOCTOR	the fisher king	?
EDWIN	the fisher king	?
FRANK	the fisher king	?
GAY BUM	the fisher king	?
JACK	the fisher king	m
LEATHER	the fisher king	?
LYDIA	the fisher king	f
PARRY	the fisher king	m
RECEPTIONIST	the fisher king	?
SONDRA	the fisher king	?
BETTY	five easy pieces	?
BOBBY	five easy pieces	m
CARL	five easy pieces	?
CATHERINE	five easy pieces	f
DRIVER	five easy pieces	?
ELTON	five easy pieces	?
PALM	five easy pieces	?
RAYETTE	five easy pieces	f
SAMIA	five easy pieces	?
SECOND ENGINEER	five easy pieces	?
TERRY	five easy pieces	?
TITA	five easy pieces	f
TWINKY	five easy pieces	?
WAITRESS	five easy pieces	?
AARON	five feet high and rising	?
AMANDA	five feet high and rising	f
CARL0S	five feet high and rising	?
CARLOS	five feet high and rising	m
DONNA	five feet high and rising	?
HECTOR	five feet high and rising	?
JENETTE	five feet high and rising	?
MICHELLE	five feet high and rising	?
VICTOR	five feet high and rising	m
BOYD	fletch	?
CLERK	fletch	?
CREASY	fletch	?
CUMMINGS	fletch	?
DR. DOLEN	fletch	m
FAT SAM	fletch	m
FLETCH	fletch	m
GAIL	fletch	?
GILLETT	fletch	?
GUMMY	fletch	m
LARRY	fletch	?
MAN	fletch	?
MARGIE	fletch	?
MARVIN	fletch	m
MR. STANWYK	fletch	?
MR. UNDERHILL	fletch	?
MRS. STANWYK	fletch	f
RECORDS NURSE	fletch	f
STANWYK	fletch	f
VELMA	fletch	?
WAITER	fletch	m
WALKER	fletch	m
BAND	the adventures of ford fairlane	?
COLLEEN	the adventures of ford fairlane	f
DON	the adventures of ford fairlane	?
FORD	the adventures of ford fairlane	m
GRENDEL	the adventures of ford fairlane	m
JAZZ	the adventures of ford fairlane	f
JOHNNY	the adventures of ford fairlane	?
LT. AMOS	the adventures of ford fairlane	?
MELODI	the adventures of ford fairlane	?
SLEAZY GUY	the adventures of ford fairlane	?
SMILEY	the adventures of ford fairlane	?
THE KID	the adventures of ford fairlane	m
ZUZU	the adventures of ford fairlane	f
1ST MAN	the french connection	?
2ND MAN	the french connection	?
ANGIE	the french connection	?
BLACK PUSHER	the french connection	?
CHARNIER	the french connection	?
DANCER	the french connection	?
DESK CLERK	the french connection	?
DEVEREAUX	the french connection	?
DOYLE	the french connection	m
JESUS	the french connection	?
LA VALLE	the french connection	?
MARIE	the french connection	?
MULDERIG	the french connection	?
MUTCHIE	the french connection	?
NICOLI	the french connection	?
RUSSO	the french connection	m
SAL	the french connection	?
WEINSTOCK	the french connection	?
DARYL	frequency	?
DESK SGT.	frequency	?
FRANK	frequency	m
GIBSON	frequency	?
GORDO	frequency	?
JOHN	frequency	m
JOHNNY	frequency	?
JULIA	frequency	f
SATCH	frequency	m
SHEPARD	frequency	?
SUPERVISOR	frequency	?
ABEL	friday the 13th part iii	?
ANDY	friday the 13th part iii	m
CHILI	friday the 13th part iii	?
CHRIS	friday the 13th part iii	f
CHUCK	friday the 13th part iii	?
DEBBIE	friday the 13th part iii	f
DEREK	friday the 13th part iii	?
SHELLY	friday the 13th part iii	m
VERA	friday the 13th part iii	f
CORT	jason lives: friday the 13th part vi	?
DARREN	jason lives: friday the 13th part vi	?
DEPUTY	jason lives: friday the 13th part vi	?
JILL	jason lives: friday the 13th part vi	?
KATIE	jason lives: friday the 13th part vi	?
LARRY	jason lives: friday the 13th part vi	?
LIZBETH	jason lives: friday the 13th part vi	?
MEGAN	jason lives: friday the 13th part vi	?
NANCY	jason lives: friday the 13th part vi	?
PAULA	jason lives: friday the 13th part vi	?
SHERIFF	jason lives: friday the 13th part vi	m
SISSY	jason lives: friday the 13th part vi	?
STAN	jason lives: friday the 13th part vi	?
TOMMY	jason lives: friday the 13th part vi	m
CAMPBELL	jason goes to hell: the final friday	?
DIANA	jason goes to hell: the final friday	?
DUKE	jason goes to hell: the final friday	?
JESSICA	jason goes to hell: the final friday	?
JOSH	jason goes to hell: the final friday	?
RANDY	jason goes to hell: the final friday	m
SHERIFF	jason goes to hell: the final friday	?
STEVEN	jason goes to hell: the final friday	m
VICKI	jason goes to hell: the final friday	?
EVA	friday the 13th part viii: jason takes manhattan	f
JIM	friday the 13th part viii: jason takes manhattan	?
MCCULLOCH	friday the 13th part viii: jason takes manhattan	m
MISS VAN DEUSEN	friday the 13th part viii: jason takes manhattan	f
RADIO OFFICER	friday the 13th part viii: jason takes manhattan	?
RENNIE	friday the 13th part viii: jason takes manhattan	f
SEAN	friday the 13th part viii: jason takes manhattan	m
SUZY	friday the 13th part viii: jason takes manhattan	?
TAMARA	friday the 13th part viii: jason takes manhattan	f
WAYNE	friday the 13th part viii: jason takes manhattan	?
YOUNG RENNIE	friday the 13th part viii: jason takes manhattan	?
DRIVER	game 6	?
ELLIOT	game 6	m
FIRST MAN	game 6	?
JACK	game 6	?
JOANNA	game 6	f
LAUREL	game 6	f
LILLIAN	game 6	f
MATTHEW	game 6	?
MICHAEL	game 6	m
NICKY	game 6	m
PAISLEY	game 6	f
PETER	game 6	?
SECOND MAN	game 6	?
SIDNEY	game 6	?
STEVEN	game 6	?
TOYOTA	game 6	f
WAITER	game 6	?
BA	gandhi	?
BOURKE-WHITE	gandhi	?
CHARLIE	gandhi	?
COLLINS	gandhi	?
GANDHI	gandhi	?
IRWIN	gandhi	?
JINNAH	gandhi	?
KHAN	gandhi	?
MIRABEHN	gandhi	?
NEHRU	gandhi	?
PATEL	gandhi	?
PORTER	gandhi	?
SENIOR POLICE OFFICER	gandhi	?
SMUTS	gandhi	?
WALKER	gandhi	?
ANTON	gattaca	?
ANTONIO	gattaca	?
CAESAR	gattaca	?
DETECTIVE HUGO	gattaca	m
DIRECTOR JOSEF	gattaca	?
EUGENE	gattaca	m
GENETICIST	gattaca	?
GERMAN	gattaca	?
HUGO	gattaca	?
INVESTIGATOR	gattaca	?
IRENE	gattaca	f
JEROME	gattaca	m
LAMAR	gattaca	?
MARIA	gattaca	?
NURSE	gattaca	?
VINCENT	gattaca	?
BEYNON	the getaway	m
CAROL	the getaway	f
DOC	the getaway	m
FRAN	the getaway	?
HAROLD	the getaway	?
LAUGHLIN	the getaway	?
RUDY	the getaway	?
SALESMAN	the getaway	?
SLIM	the getaway	?
SOLDIER	the getaway	?
ALBERT	get carter	m
BILLY	get carter	?
BRUMBY	get carter	?
CARTER	get carter	m
CON	get carter	?
DOREEN	get carter	?
EDDIE	get carter	?
EDNA	get carter	f
ERIC	get carter	m
GERALD	get carter	?
GLENDA	get carter	f
HARRY	get carter	?
KEITH	get carter	m
KINNEAR	get carter	?
MARGARET	get carter	f
PETER	get carter	?
SID	get carter	?
THORPE	get carter	?
AARONOW	glengarry glen ross	m
BAYLEN	glengarry glen ross	?
LEVENE	glengarry glen ross	m
LINGK	glengarry glen ross	m
MOSS	glengarry glen ross	m
ROMA	glengarry glen ross	m
WILLIAMSON	glengarry glen ross	m
ANTHONY	the godfather: part ii	?
CICCI	the godfather: part ii	?
CLEMENZA	the godfather: part ii	?
CONNIE	the godfather: part ii	?
DEANNA	the godfather: part ii	?
DON CORLEONE	the godfather: part ii	?
DON FRANCESCO	the godfather: part ii	?
FANUCCI	the godfather: part ii	?
FBI MAN #1	the godfather: part ii	?
FREDO	the godfather: part ii	m
GENCO	the godfather: part ii	?
HAGEN	the godfather: part ii	m
KAY	the godfather: part ii	f
KLINGMAN	the godfather: part ii	?
MAMA	the godfather: part ii	?
MAN	the godfather: part ii	?
MICHAEL	the godfather: part ii	m
NERI	the godfather: part ii	?
OLA	the godfather: part ii	?
PENTANGELI	the godfather: part ii	m
ROBERTO	the godfather: part ii	?
ROCCO	the godfather: part ii	?
ROSATO	the godfather: part ii	m
ROTH	the godfather: part ii	m
SAM ROTH	the godfather: part ii	?
SANDRA	the godfather: part ii	?
SENATOR	the godfather: part ii	?
SENATOR GEARY	the godfather: part ii	?
SENATOR KANE	the godfather: part ii	?
TESSIO	the godfather: part ii	?
VITO	the godfather: part ii	?
WIDOW	the godfather: part ii	?
BETTY	gods and monsters	f
CLAY	gods and monsters	m
DAVID	gods and monsters	m
DR. PAYNE	gods and monsters	?
DWIGHT	gods and monsters	?
ELSA LANCHESTER	gods and monsters	?
ERNEST THESIGER	gods and monsters	?
HANNA	gods and monsters	f
HARRY	gods and monsters	?
KAY	gods and monsters	m
PRINCESS MARGARET	gods and monsters	?
WHALE	gods and monsters	m
ATLEY JACKSON	gone in sixty seconds	?
CALITRI	gone in sixty seconds	m
DETECTIVE CASTLEBECK	gone in sixty seconds	?
DETECTIVE DRYCOFF	gone in sixty seconds	?
DONNY ASTRICKY	gone in sixty seconds	?
FREB	gone in sixty seconds	?
HELEN RAINES	gone in sixty seconds	?
JUDGE CROFT	gone in sixty seconds	?
KIP	gone in sixty seconds	m
MEMPHIS	gone in sixty seconds	m
MIRROR MAN	gone in sixty seconds	?
OTTO	gone in sixty seconds	m
SWAY	gone in sixty seconds	f
TOBY	gone in sixty seconds	?
TOM	gone in sixty seconds	?
TUMBLER	gone in sixty seconds	?
ANGIE	goodfellas	?
BILLY	goodfellas	?
HENRY	goodfellas	m
JIMMY	goodfellas	m
JUDY	goodfellas	?
KAREN	goodfellas	f
KAREN'S MOTHER	goodfellas	?
MARTY	goodfellas	?
MCDONALD	goodfellas	?
MICKEY	goodfellas	?
ROBIN	goodfellas	?
SONNY	goodfellas	?
TODDY	goodfellas	?
TOMMY	goodfellas	?
VARIO	goodfellas	?
ALL	good will hunting	?
BILLY	good will hunting	?
CHUCKIE	good will hunting	m
CLARK	good will hunting	?
DYTRESS	good will hunting	?
EXECUTIVE	good will hunting	?
HYPNOTIST	good will hunting	?
LAMBEAU	good will hunting	m
MORGAN	good will hunting	m
PEKEC	good will hunting	?
PSYCHOLOGIST	good will hunting	m
SEAN	good will hunting	m
SKYLAR	good will hunting	f
STUDENT	good will hunting	?
TERRY	good will hunting	?
TIMMY	good will hunting	?
TOM	good will hunting	?
WILL	good will hunting	m
AGENT	the grapes of wrath	?
AL	the grapes of wrath	?
BILL	the grapes of wrath	?
BLONDE GIRL	the grapes of wrath	?
BOOKKEEPER	the grapes of wrath	?
CARETAKER	the grapes of wrath	m
CASY	the grapes of wrath	m
CONNIE	the grapes of wrath	?
COP	the grapes of wrath	?
DAVIS	the grapes of wrath	?
DRIVER	the grapes of wrath	?
FIRST BOY	the grapes of wrath	?
FLOYD	the grapes of wrath	?
FRANK	the grapes of wrath	?
GIRL	the grapes of wrath	?
GRAMPA	the grapes of wrath	?
GUARD	the grapes of wrath	?
JOHN	the grapes of wrath	?
MA	the grapes of wrath	f
MAE	the grapes of wrath	?
MIGRANT	the grapes of wrath	?
MULEY	the grapes of wrath	?
PA	the grapes of wrath	?
ROSASHARN	the grapes of wrath	?
RUTHIE	the grapes of wrath	?
RUTHIE'S VOICE	the grapes of wrath	?
SECOND MAN	the grapes of wrath	?
SPENCER	the grapes of wrath	?
THE MAN	the grapes of wrath	?
TIM	the grapes of wrath	?
TOM	the grapes of wrath	m
WINFIELD	the grapes of wrath	?
WINFIELD'S VOICE	the grapes of wrath	?
AMY	grosse pointe blank	?
ARLENE	grosse pointe blank	?
BOB	grosse pointe blank	?
CLUB MEMBER #1	grosse pointe blank	?
CLUB MEMBER #2	grosse pointe blank	?
DAN	grosse pointe blank	?
DEBI	grosse pointe blank	f
DR. OATMAN	grosse pointe blank	m
DRIVER	grosse pointe blank	?
GROCER	grosse pointe blank	m
KEN	grosse pointe blank	?
LARDNER	grosse pointe blank	m
MARCELLA	grosse pointe blank	f
MARTIN	grosse pointe blank	m
MARY	grosse pointe blank	f
MCCULLERS	grosse pointe blank	m
MR. NEWBERRY	grosse pointe blank	?
PAUL	grosse pointe blank	?
SOUTHTEC GUARD	grosse pointe blank	?
ANNIE	the horse whisperer	f
DAVID GOTTSCHALK	the horse whisperer	?
DIANE	the horse whisperer	f
FRANK	the horse whisperer	?
GRACE	the horse whisperer	f
JOE	the horse whisperer	?
JUDITH	the horse whisperer	?
LIZ	the horse whisperer	?
ROBERT	the horse whisperer	m
RONA	the horse whisperer	?
TOM	the horse whisperer	m
TWIN	the horse whisperer	?
WOMAN	the horse whisperer	?
AGENT BOB	hackers	?
AGENT RAY	hackers	?
BLADE	hackers	?
CEREAL	hackers	?
DADE	hackers	m
GILL	hackers	?
HAL	hackers	?
JOEY	hackers	?
KATE	hackers	f
KID	hackers	?
MARGO	hackers	f
MRS. MURPHY	hackers	?
NIKON	hackers	?
NORM	hackers	?
OPERATOR	hackers	?
PHREAK	hackers	?
PLAGUE	hackers	m
RAZOR	hackers	?
ATTENDANT	halloween 4: the return of michael myers	?
BRADY	halloween 4: the return of michael myers	m
COP	halloween 4: the return of michael myers	?
DARLENE	halloween 4: the return of michael myers	?
DR. HOFFMAN	halloween 4: the return of michael myers	?
EARL	halloween 4: the return of michael myers	?
GUY	halloween 4: the return of michael myers	?
JAMIE	halloween 4: the return of michael myers	f
KELLY	halloween 4: the return of michael myers	?
LINDSAY	halloween 4: the return of michael myers	?
LOGAN	halloween 4: the return of michael myers	?
LOOMIS	halloween 4: the return of michael myers	m
MAN	halloween 4: the return of michael myers	?
MEEKER	halloween 4: the return of michael myers	m
RACHEL	halloween 4: the return of michael myers	f
RICHARD	halloween 4: the return of michael myers	?
SAYER	halloween 4: the return of michael myers	?
ANNIE	halloween	f
BOB	halloween	?
BOYFRIEND	halloween	?
BRACKETT	halloween	f
LAURIE	halloween	f
LINDSEY	halloween	?
LOOMIS	halloween	m
LYNDA	halloween	?
MARION	halloween	f
PAUL	halloween	?
SISTER	halloween	?
TOMMY	halloween	m
WYNN	halloween	?
APRIL	hannah and her sisters	f
CAROL	hannah and her sisters	?
DAVID	hannah and her sisters	m
DR. ABEL	hannah and her sisters	m
DUSTY	hannah and her sisters	?
ED	hannah and her sisters	?
ELLIOT	hannah and her sisters	m
EVAN	hannah and her sisters	?
FATHER	hannah and her sisters	?
FREDERICK	hannah and her sisters	m
GAIL	hannah and her sisters	f
HANNAH	hannah and her sisters	f
HOLLY	hannah and her sisters	f
KRISHNA LEADER	hannah and her sisters	?
LEE	hannah and her sisters	f
MICKEY	hannah and her sisters	m
NORMA	hannah and her sisters	?
NORMAN	hannah and her sisters	?
ANNA	hannibal	?
BARNEY	hannibal	m
BRIGHAM	hannibal	m
COMMITTEE MEMBER	hannibal	?
COP ONE	hannibal	?
CORDELL	hannibal	m
CRAWFORD	hannibal	?
DRUMGO	hannibal	?
FELL	hannibal	?
FRANKLIN	hannibal	?
GENTLEMAN	hannibal	?
KRENDLER	hannibal	?
LECHTER	hannibal	?
MAPP	hannibal	?
MRS. PAZZI	hannibal	f
PAZZI	hannibal	m
PSYCHIATRIST	hannibal	?
RICCI	hannibal	?
STARLING	hannibal	f
SUPERIOR	hannibal	?
VERGER	hannibal	m
VOICE ON PHONE	hannibal	?
ADAM	happy campers	?
ANDREW	happy campers	?
DONALD	happy campers	?
ERIC	happy campers	?
HAYLEY	happy campers	?
JASPER	happy campers	?
PIXEL	happy campers	?
TALIA	happy campers	?
WENDY	happy campers	f
WENDY											  ]	happy campers	?
WICHITA	happy campers	m
WICHITA											]	happy campers	?
BETTY	heathers	?
BRAD	heathers	?
COURTNEY	heathers	?
DAD	heathers	?
EARL	heathers	?
HEATHER CHANDLER	heathers	?
HEATHER DUKE	heathers	?
HEATHER MCNAMARA	heathers	?
J.D.	heathers	m
KURT	heathers	?
MOM	heathers	?
PAULINE	heathers	?
RAM	heathers	?
VERONICA	heathers	f
WHITNEY JAMES	heathers	?
HERBERT	heavenly creatures	?
HONORA	heavenly creatures	f
JULIET	heavenly creatures	f
PAULINE	heavenly creatures	f
ALLISON	hellraiser: hellseeker	f
BRET	hellraiser: hellseeker	m
DR. AMBROSE	hellraiser: hellseeker	?
GIVENS	hellraiser: hellseeker	?
GWEN	hellraiser: hellseeker	?
KIRSTY	hellraiser: hellseeker	f
LANGE	hellraiser: hellseeker	?
LARRY	hellraiser: hellseeker	?
OLD MAN	hellraiser: hellseeker	?
PARAMEDIC	hellraiser: hellseeker	?
PINHEAD	hellraiser: hellseeker	?
PRIEST	hellraiser: hellseeker	?
SAGE	hellraiser: hellseeker	?
TAWNY	hellraiser: hellseeker	?
TREVOR	hellraiser: hellseeker	m
BERNIE	hero	m
BUBBER	hero	m
CHICK	hero	m
CHUCKY	hero	?
DEAKINS	hero	?
DONNA	hero	f
DUKE	hero	?
EVELYN	hero	?
GALE	hero	f
JOAN	hero	?
JOEY	hero	?
PARKER	hero	?
ROBINSON	hero	?
WALLACE	hero	m
WINSTON	hero	?
BERT	hider in the house	?
BULLY	hider in the house	?
HIDER	hider in the house	?
HOLLY	hider in the house	?
JULIE	hider in the house	f
NEIL	hider in the house	m
NEIL'S FRIEND #1	hider in the house	?
PHIL	hider in the house	m
REAL-ESTATE LADY	hider in the house	?
RITA	hider in the house	?
SALESGIRL	hider in the house	?
SECRETARY	hider in the house	?
THERAPIST	hider in the house	m
BEDSOE	highlander iii: the sorcerer	?
CAPTAIN	highlander iii: the sorcerer	?
CAVANAUGH	highlander iii: the sorcerer	?
DETECTIVE GRELEY	highlander iii: the sorcerer	?
FARMER	highlander iii: the sorcerer	?
HOODED MAN	highlander iii: the sorcerer	?
ISABELLE	highlander iii: the sorcerer	?
JENNIFER	highlander iii: the sorcerer	f
KILVARA	highlander iii: the sorcerer	?
MACLEOD	highlander iii: the sorcerer	?
MCCLEOD	highlander iii: the sorcerer	m
MR. PARKER	highlander iii: the sorcerer	?
OLD MAN	highlander iii: the sorcerer	?
PROFESSOR DAJORSKI	highlander iii: the sorcerer	?
RACHEL	highlander iii: the sorcerer	?
REPORTER	highlander iii: the sorcerer	?
ROBBERY DETECTIVE	highlander iii: the sorcerer	?
SARAH	highlander iii: the sorcerer	?
TELLER	highlander iii: the sorcerer	?
VIEIRA	highlander iii: the sorcerer	?
ANDERS	hostage	?
ANDERS' VOICE	hostage	?
BELDONE	hostage	?
BENZA	hostage	?
CASTELLANO	hostage	?
DENNIS	hostage	m
DILL	hostage	?
FISCHER	hostage	?
HOWELL	hostage	?
JANE	hostage	?
JENNIFER	hostage	?
JORGENSON	hostage	?
KEVIN	hostage	m
KLAUS	hostage	?
LOUISE	hostage	?
LOUISE'S VOICE	hostage	?
MARION	hostage	?
MARS	hostage	?
MARTIN	hostage	m
MIKKELSON'S VOICE	hostage	?
MR. JONES	hostage	?
SEYMORE	hostage	?
TALLEY	hostage	m
THE WATCHMAN	hostage	?
THE WATCHMAN'S VOICE	hostage	?
THOMAS	hostage	m
TUZEE	hostage	?
WALTER	hostage	?
BENEDICT	hotel rwanda	?
BIK	hotel rwanda	?
CAPTAIN	hotel rwanda	m
COLONEL OLIVER	hotel rwanda	m
GENERAL BIZIMUNGU	hotel rwanda	m
GEORGE	hotel rwanda	?
GLORIA	hotel rwanda	?
GREGOIRE	hotel rwanda	?
JOCK	hotel rwanda	?
LIEUTENANT	hotel rwanda	?
MILITIAMAN #1	hotel rwanda	?
MR. GARINDI	hotel rwanda	?
PAUL	hotel rwanda	m
PRESIDENT	hotel rwanda	?
REFUGEE	hotel rwanda	?
ROGER	hotel rwanda	?
SABENA PRESIDENT	hotel rwanda	?
TATIANA	hotel rwanda	f
XAVIER	hotel rwanda	?
ZOZO	hotel rwanda	?
BLACKBURN	house on haunted hill	m
EDDIE	house on haunted hill	m
EVELYN	house on haunted hill	f
JENZEN	house on haunted hill	?
KIRSTEN	house on haunted hill	?
MELISSA	house on haunted hill	?
PRICE	house on haunted hill	m
PRITCHETT	house on haunted hill	m
SARA	house on haunted hill	f
SCHECTER	house on haunted hill	?
VOICE	house on haunted hill	?
AMY	house of the damned	?
AUBREY	house of the damned	f
MAURA	house of the damned	f
SEAMUS	house of the damned	m
SHEA	house of the damned	?
WILL	house of the damned	m
BRAD	hellraiser iii: hell on earth	?
DOC	hellraiser iii: hell on earth	?
ELLIOTT	hellraiser iii: hell on earth	?
JOEY	hellraiser iii: hell on earth	f
JP	hellraiser iii: hell on earth	?
MAMA	hellraiser iii: hell on earth	?
PINHEAD	hellraiser iii: hell on earth	?
SANDY	hellraiser iii: hell on earth	f
TERRI	hellraiser iii: hell on earth	f
ALEX	hudson hawk	m
ALFRED	hudson hawk	?
ALMOND JOY	hudson hawk	?
ANNA	hudson hawk	f
CARDINAL	hudson hawk	?
CESAR	hudson hawk	?
DARWIN	hudson hawk	?
GATES	hudson hawk	?
HAWK	hudson hawk	m
KAPLAN	hudson hawk	?
MINERVA	hudson hawk	?
SNICKERS	hudson hawk	?
AD MAN #1	the hudsucker proxy	?
AD MAN #2	the hudsucker proxy	?
ADDISON	the hudsucker proxy	?
AMY	the hudsucker proxy	f
ANCIENT SORTER	the hudsucker proxy	?
BARMAN	the hudsucker proxy	?
BENNY	the hudsucker proxy	?
BUZZ	the hudsucker proxy	m
CHIEF	the hudsucker proxy	?
EDITOR	the hudsucker proxy	?
HUDSUCKER	the hudsucker proxy	?
INTERCOM	the hudsucker proxy	?
LOU	the hudsucker proxy	?
MOSES	the hudsucker proxy	?
MRS. MUSSBURGER	the hudsucker proxy	?
MUSSBURGER	the hudsucker proxy	m
NORVILLE	the hudsucker proxy	m
SMITTY	the hudsucker proxy	?
VETERAN #1	the hudsucker proxy	?
VETERAN #2	the hudsucker proxy	?
ALMA	i walked with a zombie	f
BETSY	i walked with a zombie	f
COACHMAN	i walked with a zombie	?
DR. MAXWELL	i walked with a zombie	?
HOLLAND	i walked with a zombie	m
JEFFRIES	i walked with a zombie	?
MRS. RAND	i walked with a zombie	f
RAND	i walked with a zombie	m
WILKENS	i walked with a zombie	?
BEN	the ice storm	m
DOROTHY	the ice storm	?
ELENA	the ice storm	f
FRANCIS	the ice storm	m
GEORGE	the ice storm	?
GORMAN	the ice storm	?
HAROLD	the ice storm	m
JANEY	the ice storm	?
JIM	the ice storm	?
LIBBETS	the ice storm	?
MARGE	the ice storm	?
MIKEY	the ice storm	?
PAUL	the ice storm	m
PHILIP	the ice storm	m
SANDY	the ice storm	m
WENDY	the ice storm	f
CHIEF NYBACK	insomnia	?
ELLIE	insomnia	f
FARRELL	insomnia	?
FRED	insomnia	?
HAP	insomnia	m
RACHEL	insomnia	?
RANDY	insomnia	?
TANYA	insomnia	f
WALTER	insomnia	m
WILL	insomnia	m
ARMAND	interview with the vampire: the vampire chronicles	m
CLAUDIA	interview with the vampire: the vampire chronicles	f
LESTAT	interview with the vampire: the vampire chronicles	m
LOUIS	interview with the vampire: the vampire chronicles	m
MADELEINE	interview with the vampire: the vampire chronicles	?
MALLOY	interview with the vampire: the vampire chronicles	m
BROOKS	i still know what you did last summer	?
DAVE	i still know what you did last summer	?
DERRICK	i still know what you did last summer	?
JULIE	i still know what you did last summer	f
KARLA	i still know what you did last summer	f
MAC	i still know what you did last summer	?
MARK	i still know what you did last summer	?
NANCY	i still know what you did last summer	?
RAY	i still know what you did last summer	?
TITUS	i still know what you did last summer	?
TYRELL	i still know what you did last summer	?
WILL	i still know what you did last summer	m
ALBRECHT	isle of the dead	?
CATHY	isle of the dead	f
DR. DROSSOS	isle of the dead	?
GENERAL	isle of the dead	?
MISS WOLLSTEN	isle of the dead	?
OLIVER	isle of the dead	m
ST. AUBYN	isle of the dead	?
THEA	isle of the dead	f
BAILEY	it's a wonderful life	?
BERT	it's a wonderful life	?
CARTER	it's a wonderful life	?
CLARENCE	it's a wonderful life	m
CLARENCE'S VOICE	it's a wonderful life	f
COP	it's a wonderful life	?
DR. CAMPBELL	it's a wonderful life	?
ERNIE	it's a wonderful life	?
FRANKLIN'S VOICE	it's a wonderful life	?
GEORGE	it's a wonderful life	m
GOWER	it's a wonderful life	?
HARRY	it's a wonderful life	?
JOE	it's a wonderful life	?
JOSEPH'S VOICE	it's a wonderful life	m
MA BAILEY	it's a wonderful life	?
MAN	it's a wonderful life	?
MARTINI	it's a wonderful life	?
MARTY	it's a wonderful life	?
MARY	it's a wonderful life	f
